id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
1930415096137905,74.125.133.188,10.10.39.81,1,0,66,0,1693370899.329905,1693370899.329905
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
1086097525098256,192.168.100.201,205.251.199.23,1,1,94,392,1693370668.771856,1693370668.925844
1930586899187269,10.10.39.133,239.255.102.18,3,0,17045,0,1693370965.362053,1693370965.36281
382483097814803,192.168.100.201,205.251.194.200,1,1,92,378,1693370669.493331,1693370669.640191
804772868679092,192.168.100.201,216.239.36.10,1,1,100,116,1693370614.94354,1693370615.08569
2212152050007670,192.168.100.201,193.108.91.245,1,1,93,121,1693370657.212598,1693370657.352911
945518950096594,192.168.100.201,192.54.112.30,1,1,84,547,1693370662.925394,1693370663.070378
1649489858334590,192.168.100.201,216.239.32.10,1,1,99,115,1693370641.331646,1693370641.472537
382865366062878,192.168.100.201,192.5.6.30,6,3,447,1110,1693370916.595742,1693370917.23819
1095950200966844,10.10.39.243,224.0.0.251,6,0,1134,0,1693370987.03654,1693370987.829683
2212547203900705,192.168.100.201,192.33.4.12,6,4,438,1437,1693370915.468257,1693370915.918007
242278184944662,192.168.100.201,192.42.93.30,1,1,84,512,1693370662.361494,1693370662.499149
242282479643139,192.168.100.201,65.22.30.7,1,1,83,99,1693370658.027139,1693370658.166613
664585139125223,192.168.100.201,65.22.30.7,1,1,83,99,1693370659.130023,1693370659.278127
242510115539314,192.168.100.201,205.251.198.223,1,1,91,376,1693370698.231794,1693370698.381555
664739757876817,192.168.100.201,108.162.192.61,1,1,87,119,1693370658.779857,1693370658.798839
946317811152568,192.168.100.201,216.239.32.10,1,1,94,144,1693370618.030392,1693370618.168651
1509392318544092,192.168.100.201,216.239.36.10,1,1,102,198,1693370617.60438,1693370617.742032
946459565252646,10.10.39.94,224.0.0.252,1,0,75,0,1693370926.221222,1693370926.221222
242797878061467,192.168.100.201,64.96.2.2,1,1,91,543,1693370694.076187,1693370694.347998
2213157074723309,192.168.100.201,199.254.31.1,1,1,87,404,1693370693.680429,1693370693.824142
102180645158392,192.168.100.201,52.41.120.130,1,1,92,270,1693370638.507384,1693370638.821197
1368951179864898,192.168.100.201,40.99.70.194,12,10,4707,12700,1693370570.551746,1693370570.93196
806014141980006,10.10.39.81,239.255.255.250,4,0,868,0,1693371037.777574,1693371040.809779
1228291009460584,192.168.100.201,96.7.49.129,1,1,96,162,1693370700.637288,1693370700.760876
1369037084441689,192.168.100.201,216.239.36.10,1,1,96,153,1693370650.539737,1693370650.673736
2072745997364277,192.168.100.201,216.239.38.10,1,1,88,138,1693370593.257077,1693370593.396559
524710956852232,192.168.100.201,192.31.80.30,6,3,441,1098,1693370929.48436,1693370930.104916
102541432752553,192.168.100.201,23.61.199.131,1,1,96,144,1693370796.625065,1693370796.842556
1087738217183760,192.168.100.156,239.255.255.250,4,0,868,0,1693370891.670224,1693370894.706602
2072969343421508,192.168.100.201,142.250.201.131,16,16,4709,7573,1693370712.019524,1693370716.239464
806336248696217,192.168.100.201,95.100.173.129,1,1,92,158,1693370796.478617,1693370796.62498
102726106593351,192.168.100.201,104.47.38.8,1,1,94,147,1693370647.309319,1693370647.538897
102842072152037,192.168.100.201,205.251.192.134,1,1,92,378,1693370669.178149,1693370669.309551
2073274282466803,192.168.100.201,13.107.206.240,1,1,114,175,1693370656.384499,1693370656.428539
1791829378128016,192.168.100.201,69.16.174.10,1,1,93,222,1693370772.645264,1693370772.739737
2214179276337594,192.168.100.201,216.239.38.10,1,1,88,104,1693370684.537018,1693370684.676526
525385256594915,192.168.100.201,213.202.6.66,6,5,722,1631,1693370774.388579,1693370784.692067
2073557752777862,192.168.100.201,64.96.2.2,1,1,91,543,1693370694.298118,1693370694.56985
2214346780069966,192.168.100.201,216.239.36.108,1,1,88,115,1693370684.217166,1693370684.355537
1369926142445876,192.168.100.201,13.107.222.240,1,1,94,155,1693370646.18258,1693370646.220986
1792147198568120,192.168.100.201,65.22.28.7,1,1,83,111,1693370663.583352,1693370663.748494
1370012043298870,192.168.100.201,205.251.194.200,1,1,92,390,1693370669.247862,1693370669.392312
525599999668325,192.168.100.201,205.251.198.223,1,1,91,388,1693370694.995429,1693370695.143179
807246773467541,192.168.100.201,205.251.195.18,1,1,91,377,1693370669.244117,1693370669.386633
666625260366739,10.10.39.71,239.255.255.250,4,0,868,0,1693370839.174995,1693370842.203247
1370321280136510,192.168.100.201,65.22.30.7,1,1,83,99,1693370657.881982,1693370658.027064
385163177447507,10.10.39.184,239.255.255.250,4,0,868,0,1693370975.348243,1693370978.366497
1229880156857029,fe80:0000:0000:0000:00b0:5046:aa68:a16f,ff02:0000:0000:0000:0000:0000:0001:0003,2,0,168,0,1693370845.828101,1693370845.928303
2074305098308791,10.10.39.194,239.255.255.250,4,0,868,0,1693371018.744631,1693371021.764482
1229996108487466,192.168.100.201,65.22.30.7,1,1,83,99,1693370655.858922,1693370656.006761
526330168541908,fe80:0000:0000:0000:7eca:8aa4:e7cf:79e1,ff02:0000:0000:0000:0000:0000:0001:0003,1,0,86,0,1693371067.590548,1693371067.590548
1652393264520156,192.168.100.201,23.212.252.213,1,1,94,110,1693370767.564188,1693370767.751771
385785948661029,10.10.39.133,239.255.102.18,1,0,2415,0,1693370989.648485,1693370989.648485
1230283894657611,10.10.39.191,239.255.255.250,4,0,868,0,1693371011.299595,1693371014.330347
1793302556544472,10.10.39.2,10.10.39.196,2,0,1054,0,1693370843.626136,1693370843.626935
245323313520256,192.168.100.201,142.250.180.45,24,26,8371,10761,1693370613.925312,1693370626.179348
1090018832306508,192.168.100.201,95.100.168.128,1,1,89,153,1693370700.151884,1693370700.357225
808556738417527,192.168.100.201,205.251.195.147,1,1,94,392,1693370668.758647,1693370668.907935
1512884135860157,192.168.100.201,52.165.164.15,142,102,184866,12287,1693370753.006077,1693370757.565597
2075292915903694,192.168.100.201,192.33.14.30,1,1,84,548,1693370638.961742,1693370639.24052
1371717144791128,192.168.100.201,65.22.31.7,1,1,83,111,1693370661.378968,1693370661.51879
1793994055868365,10.10.39.133,239.255.102.18,1,0,2415,0,1693370989.647117,1693370989.647117
1371850288545646,192.168.100.201,65.22.31.7,1,1,83,111,1693370658.606062,1693370658.753233
1512592072129091,192.168.100.201,205.251.198.82,1,1,92,378,1693370662.866883,1693370663.016433
949758081327459,192.168.100.201,84.53.139.67,1,1,86,152,1693370639.287075,1693370639.422466
668330349803686,192.168.100.201,104.47.44.8,1,1,94,147,1693370647.309414,1693370647.575954
1090607240318985,192.168.100.201,192.12.94.30,1,1,84,548,1693370662.790537,1693370662.993233
2075868442896031,192.168.100.201,65.22.28.7,1,1,83,111,1693370659.108191,1693370659.280043
527760389318147,10.10.39.74,224.0.0.252,2,0,138,0,1693371016.796163,1693371017.225342
1372219675842885,34.252.28.38,10.10.39.94,2,0,134,0,1693370965.727365,1693370965.741684
105616639671574,10.10.39.74,224.0.0.252,2,0,138,0,1693370954.47439,1693370954.886333
2076018783833819,192.168.100.201,192.54.112.30,6,3,448,981,1693370920.478939,1693370920.917754
1231653969368527,192.168.100.201,204.14.183.9,1,1,85,101,1693370708.169423,1693370708.219247
950209054476436,192.168.100.201,205.251.194.212,1,1,92,390,1693370663.034964,1693370663.184794
1231791404938536,192.168.100.201,65.22.28.7,1,1,83,99,1693370656.71812,1693370656.890061
809651951828238,192.168.100.201,142.250.185.42,188,188,22945,23485,1693370618.392462,1693370743.958588
2217125622007544,192.168.100.201,198.97.190.53,1,1,74,543,1693370655.14924,1693370655.555605
106071904558264,192.168.100.201,163.237.210.233,7,6,516,2477,1693370929.466104,1693370930.014114
950505403999688,192.168.100.201,216.239.32.10,1,1,100,116,1693370614.94356,1693370615.083085
809819460490376,192.168.100.201,185.159.198.3,1,1,75,435,1693370694.742536,1693370694.875389
1091487708739198,192.168.100.201,205.251.199.175,1,1,91,377,1693370663.58739,1693370663.736615
1795243871995710,192.168.100.201,64.96.2.2,1,1,92,284,1693370694.296766,1693370694.568721
1091565025185189,192.168.100.201,13.107.222.2,1,1,113,129,1693370771.216485,1693370771.261701
2076791860027695,192.168.100.201,193.108.88.0,1,1,92,158,1693370646.450863,1693370646.590526
2076899234462778,192.168.100.201,216.239.32.116,9,10,3516,8315,1693370650.179258,1693370650.382082
247337675319459,10.10.39.188,224.0.0.252,2,0,128,0,1693370950.977059,1693370951.399774
669627430971530,192.168.100.201,205.251.198.134,1,1,98,235,1693370663.829578,1693370663.976956
810369212647489,192.168.100.201,193.108.91.44,1,1,93,230,1693370638.821313,1693370638.961593
303756362853354,192.168.0.1,239.255.255.250,100,0,44490,0,1693370907.20785,1693371027.223732
1091908615520313,192.168.100.201,65.22.28.7,1,1,83,111,1693370663.245817,1693370663.414877
1232783539827319,192.168.100.201,216.239.34.10,1,1,100,150,1693370617.848503,1693370617.999829
1092071839208637,10.10.39.11,10.10.39.255,2,0,525,0,1693370891.627901,1693370891.628025
1092089000722915,192.168.100.201,216.239.32.10,1,1,99,115,1693370611.295395,1693370611.435394
107261590109625,192.168.100.201,216.239.32.10,1,1,102,152,1693370617.654777,1693370617.795806
388753769196786,10.10.39.133,239.255.102.18,3,0,17045,0,1693370961.290034,1693370961.290789
2077663739810531,192.168.100.201,205.251.192.15,1,1,84,284,1693370668.627427,1693370668.760469
2218452765896994,192.168.100.201,23.61.199.193,1,1,92,158,1693370639.454946,1693370639.672924
811082195903982,10.10.39.243,239.255.255.250,4,0,860,0,1693370923.632302,1693370926.654521
2218667523432311,192.168.100.201,150.171.10.240,1,1,125,184,1693370779.581495,1693370779.628661
529886377070706,192.168.100.201,64.96.1.2,1,1,90,293,1693370694.839794,1693370695.111577
670671107956530,192.168.100.201,65.22.28.7,1,1,83,111,1693370662.040754,1693370662.205588
107725469273656,10.10.39.133,239.255.102.18,3,0,17045,0,1693370964.347704,1693370964.348461
1655940900220511,192.168.100.201,65.22.30.7,1,1,83,99,1693370656.749151,1693370656.893337
107862888676409,192.168.100.201,205.251.199.180,1,1,91,389,1693370665.392249,1693370665.545445
248815147241112,fe80:0000:0000:0000:7eca:8aa4:e7cf:79e1,ff02:0000:0000:0000:0000:0000:0001:0003,2,0,172,0,1693370999.3478,1693370999.765314
1515461112445488,192.168.100.201,205.251.192.32,1,1,91,388,1693370695.408112,1693370695.53911
1797000513653041,192.168.100.201,64.96.2.2,1,1,90,293,1693370695.657713,1693370695.930006
248969744116375,192.168.100.201,205.251.195.54,1,1,91,389,1693370664.813719,1693370664.958739
2078595745798557,192.168.100.201,205.251.197.114,1,1,91,377,1693370639.350621,1693370639.445321
249025585159315,192.168.100.201,72.246.46.67,1,1,85,151,1693370763.662675,1693370763.827209
1515809008288617,192.168.100.201,150.171.10.6,1,1,128,144,1693370748.492393,1693370748.53307
2078874920296112,192.168.100.201,205.251.195.199,1,1,98,235,1693370664.204464,1693370664.356102
1375251905054955,192.168.100.201,205.251.196.159,1,1,91,388,1693370695.264427,1693370695.362148
1656795594573279,192.168.100.201,216.239.38.10,1,1,109,154,1693370593.148959,1693370593.295453
671654678516000,104.81.30.223,10.10.39.188,2,0,461,0,1693371014.15184,1693371014.152642
1656915857225593,192.168.100.201,104.47.38.8,1,1,92,261,1693370647.309113,1693370647.531355
953292840993179,192.168.100.201,205.251.197.111,1,1,91,377,1693370663.229787,1693370663.327608
2079222819231950,192.168.100.201,96.7.49.194,1,1,89,155,1693370764.366798,1693370764.498655
531234993160645,192.168.100.201,193.108.88.1,1,1,88,104,1693370639.737733,1693370639.873731
2079454763222944,10.10.39.71,239.255.255.250,3,0,651,0,1693371005.133024,1693371007.158766
812834524534709,192.168.100.201,52.111.204.1,21,21,4161,11598,1693370648.038837,1693370890.979606
1375840311881174,192.168.100.201,192.48.79.30,1,1,84,548,1693370638.962006,1693370639.085341
1798057073085310,192.168.100.201,173.201.65.35,1,1,93,380,1693370656.297854,1693370656.432431
109336062370274,192.168.100.201,205.251.195.54,1,1,91,389,1693370664.958946,1693370665.1129
2220587364564785,192.168.100.201,95.100.173.67,1,1,85,101,1693370638.507697,1693370638.652443
954001510122219,192.168.100.201,2.16.40.67,1,1,93,121,1693370656.672491,1693370657.068679
id,src_ip,dest_ip,pkts_toserver,pkts_toclient,bytes_toserver,bytes_toclient,start,end
109756984195020,10.10.39.74,224.0.0.252,2,0,138,0,1693370893.915404,1693370894.335024
532158429216173,192.168.100.201,199.19.54.1,6,4,444,948,1693370915.015789,1693370915.456201
672925978546320,10.10.39.51,239.255.255.250,4,0,868,0,1693370857.08616,1693370860.103634
1376643474753713,192.168.100.201,150.171.10.34,1,1,90,207,1693370699.821425,1693370699.86078
1236077781588325,192.168.100.201,96.7.49.194,1,1,89,155,1693370646.399717,1693370646.523222
2080567144535592,192.168.100.201,213.202.6.66,195,722,10922,1088348,1693370772.972328,1693370775.559608
1939838256039192,192.168.100.201,208.123.73.212,15,11,2317,6669,1693370924.14876,1693370925.304355
2080575727381030,192.168.100.201,205.251.196.14,1,1,92,390,1693370664.764454,1693370664.862255
2080764705400516,192.168.100.201,65.22.30.7,1,1,83,99,1693370656.15738,1693370656.301854
532785477944685,192.168.100.201,205.251.197.111,1,1,91,377,1693370663.492909,1693370663.587322
251314796014509,192.168.100.201,161.232.14.7,1,1,83,111,1693370660.830381,1693370660.980005
1095752616496191,192.168.100.201,142.250.180.46,11,12,4493,6356,1693370743.117823,1693370743.480749
251383515328689,192.168.100.201,173.245.58.61,1,1,87,147,1693370658.798897,1693370658.818231
392133905760506,10.10.39.122,239.255.255.250,4,0,868,0,1693370920.73753,1693370923.758824
2080988044133285,192.168.100.201,205.251.196.21,1,1,92,378,1693370663.066469,1693370663.161343
2081005223611409,192.168.100.201,65.22.28.7,1,1,83,111,1693370657.068625,1693370657.240469
1658930212977722,52.139.250.209,10.10.39.81,1,0,66,0,1693370893.14649,1693370893.14649
814647007313127,192.168.100.201,208.84.5.204,1,1,87,128,1693370748.326887,1693370748.368935
814754381519219,192.168.100.201,13.107.236.4,1,1,92,120,1693370749.612723,1693370749.652729
533283692585375,192.168.100.201,193.108.91.67,1,1,86,152,1693370639.303519,1693370639.443407
1236979725378769,192.168.100.201,65.22.28.7,1,1,83,111,1693370656.599249,1693370656.766856
1377734396162111,192.168.100.201,205.251.193.97,1,1,94,380,1693370695.077887,1693370695.210679
1096280897861336,192.168.100.201,13.107.222.39,1,1,102,148,1693370749.440024,1693370749.488383
2222266700333878,192.168.100.201,199.254.50.1,1,1,87,404,1693370693.656182,1693370693.823503
1518669459656809,192.168.100.201,13.107.222.240,1,1,100,161,1693370796.102505,1693370796.143347
1659437006178179,192.168.100.201,205.251.199.37,1,1,94,380,1693370695.116611,1693370695.26755
1518759647284232,192.168.100.201,185.159.198.3,1,1,79,79,1693370694.297992,1693370694.437809
1237340510290172,192.168.100.201,20.189.173.6,13,12,3053,5649,1693370773.721148,1693370775.479339
533786222118974,192.168.100.201,199.249.112.1,6,4,438,1169,1693370919.837694,1693370920.295243
533794794174530,192.168.100.201,96.7.49.194,1,1,93,159,1693370646.260162,1693370646.383438
1518987282098683,192.168.100.201,150.171.10.2,1,1,113,129,1693370718.993787,1693370719.032649
956123241252287,192.168.100.201,192.43.172.30,6,3,448,971,1693370920.853439,1693370921.326812
1378404408498548,192.168.100.201,95.100.175.65,1,1,94,110,1693370656.072052,1693370656.216234
674867290611238,192.168.100.201,2.16.40.67,1,1,94,122,1693370656.30263,1693370656.692254
1941680798614035,fe80:0000:0000:0000:53e4:cb8d:46ee:8776,ff02:0000:0000:0000:0000:0000:0001:0003,1,0,95,0,1693370948.705043,1693370948.705043
1801050668761657,192.168.100.201,216.58.209.131,23,22,5343,5825,1693370709.819769,1693370712.529299
393761683431300,192.168.100.201,172.217.169.238,81,53,85460,12427,1693370692.87642,1693370693.402641
2223516530884336,192.168.100.201,216.239.38.10,1,1,86,102,1693370617.114416,1693370617.254814
2082980907558016,192.168.100.201,216.239.36.10,1,1,94,151,1693370641.173184,1693370641.315203
253578243762696,192.168.100.201,65.22.29.7,1,1,83,99,1693370660.682504,1693370660.831629
816618393820444,192.168.100.201,64.96.2.2,1,1,92,92,1693370695.384284,1693370695.656075
394431723055269,10.10.39.71,10.10.39.255,12,0,1320,0,1693371069.632997,1693371071.919493
394509005796928,192.168.100.201,65.22.31.7,1,1,83,99,1693370662.112192,1693370662.258007
113076985436283,192.168.100.201,96.7.49.194,1,1,89,155,1693370764.366715,1693370764.498526
1802257563048600,192.168.100.201,10.5.126.71,1,1,66,60,1693370838.907928,1693370838.913644
1520851311966421,fe80:0000:0000:0000:66a3:14e0:3abe:3120,ff02:0000:0000:0000:0000:0000:0001:0003,1,0,95,0,1693370932.047317,1693370932.047317
1802326271094985,192.168.100.201,199.249.112.1,1,1,84,84,1693370664.356553,1693370664.499206
254355633125658,192.168.100.201,205.251.192.235,1,1,138,220,1693370664.178458,1693370664.309267
395114598208376,192.168.100.201,142.250.201.136,48,82,7118,94645,1693370693.103288,1693370693.650149
1380341442842502,192.168.100.201,13.107.222.39,1,1,96,154,1693370718.823174,1693370718.864899
1802648411549483,10.10.39.230,239.255.255.250,4,0,868,0,1693370937.241451,1693370940.258443
113811420152416,192.168.100.201,64.96.1.1,1,1,79,79,1693370693.655968,1693370693.929179
2084174928290518,192.168.100.201,203.80.16.152,6,4,575,561,1693370944.860886,1693370945.245763
1521319445308981,192.168.100.201,84.53.139.64,1,1,94,122,1693370656.173621,1693370656.301203
